x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.618,-5.166114228563e-01,-2.905216815084e-01,-3.841493908609e-01,-6.751876971088e-01,-2.702708980186e-01,-6.296864821819e-01,-5.264939634564e-01,-3.287341070122e-01,-7.327716044736e-01,-3.359858005076e-01
0.542,-3.019331035334e-01,1.146287421301e+00,-4.636494894261e-01,7.727187957719e-01,-1.278123926008e-01,3.514554147666e-01,3.549332513127e-01,-1.526148231800e-01,8.237394604360e-01,-5.455695646479e-01
0.824,-5.403481258255e-01,-4.468803681877e-01,2.972504203531e-01,1.205310860801e+00,1.357332711909e+00,5.308458875465e-01,-5.020080891365e-01,-6.481223891000e-01,1.851236736637e-01,1.062064068805e+00
0.620,-5.418836036063e-01,-5.896458607248e-01,-6.297294784232e-01,-7.005020291676e-01,-6.300921444068e-01,-7.029035095691e-01,-6.947396907782e-01,-6.524325911433e-01,-7.324730215048e-01,-6.620540789137e-01
0.650,-5.101691638056e-01,-1.302818836773e-01,-1.310727014863e-02,-6.988864941012e-01,-1.780267583393e-01,-1.721150456713e-01,-7.246265125200e-01,-8.173484948677e-02,-2.931453382262e-01,-6.911338922307e-01
0.420,-2.780765130206e-01,1.566159657333e-02,-4.167603715318e-01,-3.281357333357e-01,4.599046401396e-02,-6.898682002760e-01,1.977393736601e-01,-6.403315345395e-01,-6.097612826671e-02,-2.310115858076e-01
0.048,6.887294556371e-01,3.602052738893e-01,1.281419168122e-04,-2.937794927034e-01,-5.127213108134e-01,-6.568263962194e-01,-7.245179636389e-01,-7.186999467686e-01,-6.589376878606e-01,-5.547079563677e-01
0.766,-5.438224671988e-01,-5.689796999884e-01,-3.820067735033e-01,-3.579355232055e-01,-5.908770618757e-01,-7.191712233255e-01,-5.432644785565e-01,-3.943870077892e-01,-5.527124456196e-01,-7.302329445047e-01
0.986,-5.475788573598e-01,-6.579901534272e-01,-6.879816636855e-01,-7.051299113077e-01,-7.121112747867e-01,-7.221355160723e-01,-7.280756827409e-01,-7.280512647025e-01,-7.293749438589e-01,-7.274589740910e-01
0.948,-5.475595202627e-01,-6.571795341148e-01,-6.821708138606e-01,-6.849254239894e-01,-6.634867848764e-01,-6.264684674152e-01,-5.706975917554e-01,-4.898732324026e-01,-4.012358101294e-01,-3.053257669061e-01
0.898,-5.462199106967e-01,-6.081429380747e-01,-3.785412155198e-01,1.970667886283e-01,1.046522531007e+00,1.961825489689e+00,2.514351555845e+00,2.624026745436e+00,2.119882293730e+00,1.202687266873e+00
0.004,4.510905372579e+00,5.294428846162e+00,5.294174098433e+00,5.306921978877e+00,5.211134242615e+00,5.172102852889e+00,4.936709392208e+00,4.843225637260e+00,4.693046463959e+00,4.550404522685e+00
0.856,-5.475117424384e-01,-6.558180927351e-01,-6.763823380951e-01,-6.776025561255e-01,-6.715075261991e-01,-6.802930498505e-01,-7.004004303366e-01,-7.192730255054e-01,-7.324521479948e-01,-7.278255194926e-01
0.220,1.001244724441e-02,-6.577101733623e-01,-3.569933548690e-01,-6.207231898610e-02,-3.505690766907e-01,-7.136762099604e-01,-5.072623293394e-01,-3.755902193567e-02,-7.276761064896e-02,-5.551573194425e-01
0.736,-4.882486320153e-01,5.889290812455e-01,2.833051259422e+00,1.916837792260e+00,-5.649733453940e-01,4.431175116461e-01,2.570393152819e+00,1.173904769741e+00,-7.316818983891e-01,1.057358601913e+00
0.744,-5.439097517767e-01,-5.783031390665e-01,-4.501353052980e-01,-5.041561058721e-01,-6.884790994819e-01,-6.711768734124e-01,-5.145894437375e-01,-5.563230819933e-01,-7.203745367781e-01,-6.633560984388e-01
0.268,2.103863276516e+00,-3.271098124577e-01,2.499062500292e+00,1.970716063115e+00,-6.486897687883e-01,1.155788137314e+00,3.632386689333e+00,1.333243352051e+00,-6.993415132648e-01,2.092150376554e+00
0.192,-4.773915425343e-01,-6.562826149917e-01,-6.675814153091e-01,-6.401060771977e-01,-6.457555588820e-01,-6.970627785089e-01,-7.293107949890e-01,-7.022971327211e-01,-6.573737293586e-01,-6.506154439387e-01
0.494,-4.646426417245e-01,-2.360469901750e-01,-6.878518440429e-01,-2.626632434703e-01,-7.090941246059e-01,-2.684196139587e-01,-7.225455846625e-01,-2.806010313113e-01,-7.211244208644e-01,-2.872456140129e-01
0.160,1.209564984318e-03,-5.918136415656e-01,-6.524628231021e-01,-4.166513796206e-01,-2.137564543645e-01,-2.655054790919e-01,-5.259385688976e-01,-7.184412369909e-01,-6.599489532412e-01,-3.892995991609e-01
0.216,-1.009610713512e-01,-6.579880167384e-01,-4.441396481742e-01,-1.991201607691e-01,-3.970818282100e-01,-7.040910766678e-01,-5.963784170006e-01,-2.209350041654e-01,-1.733728608639e-01,-5.279245129009e-01
0.396,-5.194475034485e-01,-6.050910542802e-01,-6.494772509689e-01,-6.903802770288e-01,-6.285886311249e-01,-7.184422639728e-01,-6.677791564761e-01,-6.791748230322e-01,-7.218794936304e-01,-6.465470350305e-01
0.802,-5.461858262470e-01,-6.202889397456e-01,-5.297267149730e-01,-4.469136369348e-01,-5.056234185331e-01,-6.620069088780e-01,-7.268160477221e-01,-6.255793605025e-01,-5.088729251288e-01,-5.349923901096e-01
0.178,2.371560881896e+00,-4.877598633736e-01,-1.808590836674e-01,1.515374084752e+00,2.166044807267e+00,1.038240221010e+00,-4.855588733594e-01,-4.741781851771e-01,1.136816096964e+00,2.581253141743e+00
0.324,3.546349324935e-01,-1.147732742999e-01,8.441170231763e-01,-4.948017630037e-01,-1.902449917918e-03,1.186707676000e+00,-3.656361061128e-01,-1.807244982226e-01,1.184794551232e+00,-2.241776397658e-01
0.962,-5.475660520353e-01,-6.574342456956e-01,-6.838550826078e-01,-6.902017952368e-01,-6.745750061234e-01,-6.446024273324e-01,-5.934483234094e-01,-5.116913436664e-01,-4.106821879195e-01,-2.854989694743e-01
0.756,-5.033812440461e-01,3.492399288363e-01,2.565741546863e+00,2.552822799668e+00,6.081288235613e-02,-4.663452483610e-01,1.786211456754e+00,2.441714548055e+00,2.013543132950e-01,-5.788260414448e-01
