x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.684,8.429020306527e-07,1.163051505886e-05,2.077072302770e-05,3.932133002664e-06,4.791478042891e-06,1.855494502975e-05,6.211909507526e-06,2.538955583535e-06,1.795352916385e-05,9.230784950534e-06,3.738699000000e-05
0.686,8.235135012543e-07,1.147074980093e-05,2.087835567429e-05,4.285546216971e-06,4.335717922483e-06,1.848034656553e-05,6.938984914222e-06,1.966620327289e-06,1.751475271942e-05,1.034488903407e-05,3.738699000000e-05
0.688,8.044388499730e-07,1.131077327786e-05,2.097717233950e-05,4.650244104215e-06,3.895927229072e-06,1.836160374327e-05,7.681824608982e-06,1.459770173654e-06,1.698293193179e-05,1.144481933587e-05,3.738699000000e-05
0.690,7.856753574459e-07,1.115063646790e-05,2.106710185326e-05,5.025578437434e-06,3.473543523611e-06,1.819927656142e-05,8.435457376888e-06,1.022895072888e-06,1.636412889611e-05,1.251492022385e-05,3.738699000000e-05
0.692,7.672203001342e-07,1.099039008424e-05,2.114808147102e-05,5.410881545658e-06,3.069950576119e-06,1.799413397204e-05,9.194839582616e-06,6.598631847220e-07,1.566539663020e-05,1.353996253030e-05,3.738699000000e-05
0.694,7.490709505257e-07,1.083008455421e-05,2.122005691581e-05,5.805467597532e-06,2.686473996461e-06,1.774715028339e-05,9.954888836293e-06,3.738864226595e-07,1.489469991091e-05,1.450535826580e-05,3.738699000000e-05
0.696,7.312245773401e-07,1.066976999870e-05,2.128298241157e-05,6.208633918715e-06,2.324377051035e-06,1.745950058640e-05,1.071051791451e-05,1.674919950827e-07,1.406082195838e-05,1.539736976323e-05,3.738699000000e-05
0.698,7.136784457343e-07,1.050949621162e-05,2.133682070762e-05,6.619662340483e-06,1.984856678946e-06,1.713255522828e-05,1.145666870477e-05,4.249991029956e-08,1.317326632277e-05,1.620330100337e-05,3.738699000000e-05
0.700,6.964298175106e-07,1.034931263964e-05,2.138154309419e-05,7.037820576906e-06,1.669039719895e-06,1.676787334985e-05,1.218834598793e-05,6.788994779443e-12,1.224214829919e-05,1.691167185420e-05,3.738699000000e-05
0.702,6.794759513258e-07,1.018926836201e-05,2.141712940907e-05,7.462363627830e-06,1.377979366111e-06,1.636719553494e-05,1.290065076778e-05,4.037613650492e-08,1.127807843675e-05,1.751242163590e-05,3.738699000000e-05
0.704,6.628141029019e-07,1.002941207063e-05,2.144356803544e-05,7.892535204981e-06,1.112651849504e-06,1.593243558449e-05,1.358881301263e-05,1.632350732177e-07,1.029204398292e-05,1.799698703461e-05,3.738699000000e-05
0.706,6.464415252385e-07,9.869792050230e-06,2.146085589067e-05,8.327569178294e-06,8.739533742645e-07,1.546567147704e-05,1.424822348391e-05,3.674776287223e-07,9.295278950998e-06,1.835847737310e-05,3.738699000000e-05
0.708,6.303554688267e-07,9.710456158778e-06,2.146899840629e-05,8.766691039687e-06,6.626973050765e-07,1.496913554564e-05,1.487446454224e-05,6.512745549280e-07,8.299141798111e-06,1.859175502905e-05,3.738699000000e-05
0.710,6.145531818647e-07,9.551451808121e-06,2.146800949917e-05,9.209119381338e-06,4.796116193281e-07,1.444520391787e-05,1.546333966723e-05,1.012089516123e-06,7.314982364204e-06,1.869349120866e-05,3.738699000000e-05
0.712,5.990319104744e-07,9.392825944784e-06,2.145791153368e-05,9.654067385655e-06,3.253366317340e-07,1.389638527364e-05,1.601090150385e-05,1.446701601748e-06,6.354011692347e-06,1.866223837677e-05,3.738699000000e-05
0.714,5.837888989206e-07,9.234625031016e-06,2.143873527523e-05,1.010074432392e-05,2.004229982120e-07,1.332530897660e-05,1.651347827415e-05,1.951233946857e-06,5.427178625264e-06,1.849845909664e-05,3.738699000000e-05
