x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.072,1.208210479297e-02,6.411745398194e-03,2.864666343822e-03,7.341415393825e-04,4.701893510212e-06,4.250299135341e-04,1.644402745265e-03,3.247330800048e-03,4.812452392897e-03,5.977039649871e-03,1.488622000000e-02
0.074,1.200841775592e-02,6.227386377994e-03,2.668649560978e-03,6.050039247293e-04,6.587309664141e-07,5.694604864996e-04,1.918008205571e-03,3.589851183170e-03,5.134980219751e-03,6.183099003277e-03,1.488622000000e-02
0.076,1.193495959726e-02,6.045805633335e-03,2.479987503938e-03,4.889787819350e-04,1.411292077045e-05,7.312387319830e-04,2.201576459680e-03,3.926897845559e-03,5.430677018387e-03,6.340334071009e-03,1.488622000000e-02
0.078,1.186173047181e-02,5.867003653323e-03,2.298653268905e-03,3.858784849989e-04,4.442887603686e-05,9.089020019696e-04,2.492554294299e-03,4.254982523862e-03,5.695962729990e-03,6.446666655091e-03,1.488622000000e-02
0.080,1.178873053676e-02,5.690980749936e-03,2.124617417302e-03,2.955043890474e-04,9.094621165691e-05,1.100960115293e-03,2.788406903947e-03,4.570779214785e-03,5.927692204162e-03,6.500824227280e-03,1.488622000000e-02
0.082,1.171595995161e-02,5.517737050064e-03,1.957847927106e-03,2.176468795073e-04,1.529808937830e-04,1.305900331165e-03,3.086630818476e-03,4.871147309827e-03,6.123181958950e-03,6.502346442151e-03,1.488622000000e-02
0.084,1.164341887807e-02,5.347272487690e-03,1.798310147921e-03,1.520854487441e-04,2.298264870837e-04,1.522192493397e-03,3.384766772874e-03,5.153153398611e-03,6.280232252618e-03,6.451581024547e-03,1.488622000000e-02
0.086,1.157110747999e-02,5.179586796239e-03,1.645966759802e-03,9.858879985616e-05,3.207554953070e-04,1.748294319586e-03,3.680412430459e-03,5.414091539083e-03,6.397144195239e-03,6.349669045397e-03,1.488622000000e-02
0.088,1.149902592326e-02,5.014679501079e-03,1.500777735845e-03,5.691497727101e-05,4.250207904217e-04,1.982656808866e-03,3.971234871623e-03,5.651501806393e-03,6.472731684606e-03,6.198519751168e-03,1.488622000000e-02
0.090,1.142717437573e-02,4.852549912180e-03,1.362700308547e-03,2.681152374984e-05,5.418571253545e-04,2.223729741350e-03,4.254982761823e-03,5.863186947541e-03,6.506328009924e-03,6.000775261352e-03,1.488622000000e-02
0.092,1.135555300711e-02,4.693197116932e-03,1.231688939946e-03,8.015663361452e-06,6.704827250956e-04,2.469967241950e-03,4.529498114709e-03,6.047226985575e-03,6.497787027465e-03,5.759765593113e-03,1.488622000000e-02
0.094,1.128416198893e-02,4.536619973124e-03,1.107695295539e-03,2.545099467333e-07,8.101009507218e-04,2.719833380992e-03,4.792727568934e-03,6.201991635311e-03,6.447478874291e-03,5.479454610526e-03,1.488622000000e-02
