x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.232,7.032319200594e-05,3.819025858796e-06,7.348558623161e-04,2.229127975699e-03,1.426975187055e-03,5.722954528505e-05,4.788158829559e-03,1.199430685300e-02,9.040131766987e-03,4.009692412212e-04
0.234,6.976648205960e-05,4.853102615546e-06,7.540216040992e-04,2.213316324434e-03,1.319852035164e-03,1.057797227976e-04,5.152333933852e-03,1.199987128309e-02,8.224707423205e-03,1.395769782263e-04
0.236,6.921223171577e-05,6.005867094552e-06,7.729430428152e-04,2.195179817570e-03,1.214693724496e-03,1.688680647705e-04,5.512344596549e-03,1.195250084150e-02,7.403412957334e-03,1.269417932947e-05
0.238,6.866044198145e-05,7.275717766125e-06,7.915990303052e-04,2.174762021181e-03,1.111865512238e-03,2.462293656589e-04,5.865806470217e-03,1.185260033191e-02,6.585574785192e-03,2.209539135801e-05
0.240,6.811111382845e-05,8.661034852357e-06,8.099688436501e-04,2.152111094783e-03,1.011724653149e-03,3.375284429054e-04,6.210376585949e-03,1.170103971416e-02,5.780480895247e-03,1.676175556425e-04
0.242,6.756424819280e-05,1.016018065056e-05,8.280322012120e-04,2.127279680950e-03,9.146192421373e-04,4.423617789010e-04,6.543769110512e-03,1.149914655222e-02,4.997275066016e-03,4.471622586418e-04
0.244,6.701984597421e-05,1.177149986478e-05,8.457692783163e-04,2.100324786893e-03,8.208870879223e-04,5.602594906767e-04,6.863770718984e-03,1.124869438907e-02,4.244852712865e-03,8.567255244621e-04
0.246,6.647790803546e-05,1.349331994531e-05,8.631607225598e-04,2.071307658211e-03,7.308546213173e-04,6.906876177228e-04,7.168255480220e-03,1.095188715228e-02,3.531759552472e-03,1.390454726537e-03
0.248,6.593843520185e-05,1.532395143601e-05,8.801876687265e-04,2.040293645051e-03,6.448358415258e-04,8.330507168201e-04,7.455199155786e-03,1.061133972877e-02,2.866094241026e-03,2.040731809605e-03
0.250,6.540142826063e-05,1.726168832928e-05,8.968317532991e-04,2.007352060918e-03,5.631313037510e-04,9.866947513151e-04,7.722692816882e-03,1.023005488175e-02,2.255416096931e-03,2.798281638453e-03
0.252,6.486688796047e-05,1.930480842865e-05,9.130751285478e-04,1.972556034400e-03,4.860271512745e-04,1.150910260872e-03,7.968955688399e-03,9.811396714913e-03,1.706658960796e-03,3.652303932194e-03
0.254,6.433481501085e-05,2.145157371873e-05,9.289004761848e-04,1.935982354071e-03,4.137941950246e-04,1.324935796411e-03,8.192347134390e-03,9.359060920053e-03,1.226052175463e-03,4.590626906893e-03
0.256,6.380521008157e-05,2.370023074242e-05,9.442910205678e-04,1.897711306870e-03,3.466870435047e-04,1.507961603674e-03,8.391377704997e-03,8.877042072299e-03,8.190495876661e-04,5.599880440407e-03
